filename,path,operationId,verb,response_object,tags,stackql_service_name,stackql_resource_name,stackql_method_name,stackql_verb
management-minimal.yaml,/api/v1/inlineHooks/{inlineHookId},updateInlineHook,post,InlineHook,InlineHook,inline_hooks,,update_inline_hook,
management-minimal.yaml,/api/v1/inlineHooks/{inlineHookId},replaceInlineHook,put,InlineHook,InlineHook,inline_hooks,,replace_inline_hook,
management-minimal.yaml,/api/v1/inlineHooks/{inlineHookId},deleteInlineHook,delete,,InlineHook,inline_hooks,,delete_inline_hook,
management-minimal.yaml,/api/v1/inlineHooks/{inlineHookId}/execute,executeInlineHook,post,,InlineHook,inline_hooks,,execute_inline_hook,
management-minimal.yaml,/api/v1/inlineHooks/{inlineHookId}/lifecycle/activate,activateInlineHook,post,InlineHook,InlineHook,inline_hooks,,activate_inline_hook,
management-minimal.yaml,/api/v1/inlineHooks/{inlineHookId}/lifecycle/deactivate,deactivateInlineHook,post,InlineHook,InlineHook,inline_hooks,,deactivate_inline_hook,
management-minimal.yaml,/api/v1/logs,listLogEvents,get,LogEvent,SystemLog,system_log,log_events,list_log_events,
management-minimal.yaml,/api/v1/logStreams,listLogStreams,get,LogStream,LogStream,log_streams,,list_log_streams,
management-minimal.yaml,/api/v1/logStreams,createLogStream,post,LogStream,LogStream,log_streams,,create_log_stream,
management-minimal.yaml,/api/v1/logStreams/{logStreamId},getLogStream,get,LogStream,LogStream,log_streams,,get_log_stream,
management-minimal.yaml,/api/v1/logStreams/{logStreamId},replaceLogStream,put,LogStream,LogStream,log_streams,,replace_log_stream,
management-minimal.yaml,/api/v1/logStreams/{logStreamId},deleteLogStream,delete,,LogStream,log_streams,,delete_log_stream,
management-minimal.yaml,/api/v1/logStreams/{logStreamId}/lifecycle/activate,activateLogStream,post,LogStream,LogStream,log_streams,,activate_log_stream,
management-minimal.yaml,/api/v1/logStreams/{logStreamId}/lifecycle/deactivate,deactivateLogStream,post,LogStream,LogStream,log_streams,,deactivate_log_stream,
management-minimal.yaml,/api/v1/mappings,listProfileMappings,get,ListProfileMappings,ProfileMapping,profile_mappings,,list_profile_mappings,
management-minimal.yaml,/api/v1/mappings/{mappingId},getProfileMapping,get,ProfileMapping,ProfileMapping,profile_mappings,,get_profile_mapping,
management-minimal.yaml,/api/v1/mappings/{mappingId},updateProfileMapping,post,ProfileMapping,ProfileMapping,profile_mappings,,update_profile_mapping,
management-minimal.yaml,/api/v1/meta/schemas/apps/{appId}/default,getApplicationUserSchema,get,UserSchema,Schema,meta,user_schemas,get_application_user_schema,
management-minimal.yaml,/api/v1/meta/schemas/apps/{appId}/default,updateApplicationUserProfile,post,UserSchema,Schema,meta,user_schemas,update_application_user_profile,
management-minimal.yaml,/api/v1/meta/schemas/group/default,getGroupSchema,get,GroupSchema,Schema,meta,group_schemas,get_group_schema,
management-minimal.yaml,/api/v1/meta/schemas/group/default,updateGroupSchema,post,GroupSchema,Schema,meta,group_schemas,update_group_schema,
management-minimal.yaml,/api/v1/meta/schemas/logStream,listLogStreamSchemas,get,LogStreamSchema,Schema,meta,log_stream_schemas,list_log_stream_schemas,
management-minimal.yaml,/api/v1/meta/schemas/logStream/{logStreamType},getLogStreamSchema,get,LogStreamSchema,Schema,meta,log_stream_schemas,get_log_stream_schema,
management-minimal.yaml,/api/v1/meta/schemas/user/{schemaId},getUserSchema,get,UserSchema,Schema,meta,user_schemas,get_user_schema,
management-minimal.yaml,/api/v1/meta/schemas/user/{schemaId},updateUserProfile,post,UserSchema,Schema,meta,user_schemas,update_user_profile,
management-minimal.yaml,/api/v1/meta/schemas/user/linkedObjects,listLinkedObjectDefinitions,get,LinkedObject,LinkedObject,meta,,list_linked_object_definitions,
management-minimal.yaml,/api/v1/meta/schemas/user/linkedObjects,createLinkedObjectDefinition,post,LinkedObject,LinkedObject,meta,,create_linked_object_definition,
management-minimal.yaml,/api/v1/meta/schemas/user/linkedObjects/{linkedObjectName},getLinkedObjectDefinition,get,LinkedObject,LinkedObject,meta,,get_linked_object_definition,
management-minimal.yaml,/api/v1/meta/schemas/user/linkedObjects/{linkedObjectName},deleteLinkedObjectDefinition,delete,,LinkedObject,meta,,delete_linked_object_definition,
management-minimal.yaml,/api/v1/meta/types/user,listUserTypes,get,UserType,UserType,meta,types,list_user_types,
management-minimal.yaml,/api/v1/meta/types/user,createUserType,post,UserType,UserType,meta,types,create_user_type,
management-minimal.yaml,/api/v1/meta/types/user/{typeId},getUserType,get,UserType,UserType,meta,types,get_user_type,
management-minimal.yaml,/api/v1/meta/types/user/{typeId},updateUserType,post,UserType,UserType,meta,types,update_user_type,
management-minimal.yaml,/api/v1/meta/types/user/{typeId},replaceUserType,put,UserType,UserType,meta,types,replace_user_type,
management-minimal.yaml,/api/v1/meta/types/user/{typeId},deleteUserType,delete,,UserType,meta,types,delete_user_type,
management-minimal.yaml,/api/v1/meta/uischemas,listUISchemas,get,UISchemasResponseObject,UISchema,meta,ui_schemas,list_ui_schemas,
management-minimal.yaml,/api/v1/meta/uischemas,createUISchema,post,UISchemasResponseObject,UISchema,meta,ui_schemas,create_ui_schema,
management-minimal.yaml,/api/v1/meta/uischemas/{id},getUISchema,get,UISchemasResponseObject,UISchema,meta,ui_schemas,get_ui_schema,
management-minimal.yaml,/api/v1/meta/uischemas/{id},replaceUISchemas,put,UISchemasResponseObject,UISchema,meta,ui_schemas,replace_ui_schemas,
management-minimal.yaml,/api/v1/meta/uischemas/{id},deleteUISchemas,delete,,UISchema,meta,ui_schemas,delete_ui_schemas,
management-minimal.yaml,/api/v1/org,getOrgSettings,get,OrgSetting,OrgSettingGeneral,org,,get_org_settings,
management-minimal.yaml,/api/v1/org,updateOrgSettings,post,OrgSetting,OrgSettingGeneral,org,,update_org_settings,
management-minimal.yaml,/api/v1/org,replaceOrgSettings,put,OrgSetting,OrgSettingGeneral,org,,replace_org_settings,
management-minimal.yaml,/api/v1/org/captcha,getOrgCaptchaSettings,get,OrgCAPTCHASettings,CAPTCHA,org,org_settings,get_org_captcha_settings,
management-minimal.yaml,/api/v1/org/captcha,replacesOrgCaptchaSettings,put,OrgCAPTCHASettings,CAPTCHA,org,org_settings,replaces_org_captcha_settings,
management-minimal.yaml,/api/v1/org/captcha,deleteOrgCaptchaSettings,delete,,CAPTCHA,org,org_settings,delete_org_captcha_settings,
management-minimal.yaml,/api/v1/org/contacts,listOrgContactTypes,get,OrgContactTypeObj,OrgSettingContact,org,,list_org_contact_types,
management-minimal.yaml,/api/v1/org/contacts/{contactType},getOrgContactUser,get,OrgContactUser,OrgSettingContact,org,,get_org_contact_user,
management-minimal.yaml,/api/v1/org/contacts/{contactType},replaceOrgContactUser,put,OrgContactUser,OrgSettingContact,org,,replace_org_contact_user,
management-minimal.yaml,/api/v1/org/email/bounces/remove-list,bulkRemoveEmailAddressBounces,post,BouncesRemoveListResult,EmailCustomization,org,bounces,bulk_remove_email_address_bounces,
management-minimal.yaml,/api/v1/org/factors/yubikey_token/tokens,listYubikeyOtpTokens,get,UserFactorYubikeyOtpToken,UserFactor,org,factors,list_yubikey_otp_tokens,
management-minimal.yaml,/api/v1/org/factors/yubikey_token/tokens,uploadYubikeyOtpTokenSeed,post,UserFactorYubikeyOtpToken,UserFactor,org,factors,upload_yubikey_otp_token_seed,
management-minimal.yaml,/api/v1/org/factors/yubikey_token/tokens/{tokenId},getYubikeyOtpTokenById,get,UserFactorYubikeyOtpToken,UserFactor,org,factors,get_yubikey_otp_token_by_id,
management-minimal.yaml,/api/v1/org/logo,uploadOrgLogo,post,,OrgSettingCustomization,org,,upload_org_logo,
management-minimal.yaml,/api/v1/org/orgSettings/thirdPartyAdminSetting,getThirdPartyAdminSetting,get,ThirdPartyAdminSetting,OrgSettingAdmin,org,,get_third_party_admin_setting,
management-minimal.yaml,/api/v1/org/orgSettings/thirdPartyAdminSetting,updateThirdPartyAdminSetting,post,ThirdPartyAdminSetting,OrgSettingAdmin,org,,update_third_party_admin_setting,
management-minimal.yaml,/api/v1/org/preferences,getOrgPreferences,get,OrgPreferences,OrgSettingCustomization,org,,get_org_preferences,
management-minimal.yaml,/api/v1/org/preferences/hideEndUserFooter,setOrgHideOktaUIFooter,post,OrgPreferences,OrgSettingCustomization,org,,set_org_hide_okta_ui_footer,
management-minimal.yaml,/api/v1/org/preferences/showEndUserFooter,setOrgShowOktaUIFooter,post,OrgPreferences,OrgSettingCustomization,org,,set_org_show_okta_ui_footer,
management-minimal.yaml,/api/v1/org/privacy/aerial,getAerialConsent,get,OrgAerialConsentDetails,OrgSettingSupport,org,,get_aerial_consent,
management-minimal.yaml,/api/v1/org/privacy/aerial/grant,grantAerialConsent,post,OrgAerialConsentDetails,OrgSettingSupport,org,,grant_aerial_consent,
management-minimal.yaml,/api/v1/org/privacy/aerial/revoke,revokeAerialConsent,post,OrgAerialConsentRevoked,OrgSettingSupport,org,,revoke_aerial_consent,
management-minimal.yaml,/api/v1/org/privacy/oktaCommunication,getOktaCommunicationSettings,get,OrgOktaCommunicationSetting,OrgSettingCommunication,org,,get_okta_communication_settings,
management-minimal.yaml,/api/v1/org/privacy/oktaCommunication/optIn,optInUsersToOktaCommunicationEmails,post,OrgOktaCommunicationSetting,OrgSettingCommunication,org,,opt_in_users_to_okta_communication_emails,
management-minimal.yaml,/api/v1/org/privacy/oktaCommunication/optOut,optOutUsersFromOktaCommunicationEmails,post,OrgOktaCommunicationSetting,OrgSettingCommunication,org,,opt_out_users_from_okta_communication_emails,
management-minimal.yaml,/api/v1/org/privacy/oktaSupport,getOrgOktaSupportSettings,get,OrgOktaSupportSettingsObj,OrgSettingSupport,org,,get_org_okta_support_settings,
management-minimal.yaml,/api/v1/org/privacy/oktaSupport/cases,listOktaSupportCases,get,OktaSupportCases,OrgSettingSupport,org,,list_okta_support_cases,
management-minimal.yaml,/api/v1/org/privacy/oktaSupport/cases/{caseNumber},updateOktaSupportCase,patch,OktaSupportCase,OrgSettingSupport,org,,update_okta_support_case,
management-minimal.yaml,/api/v1/org/privacy/oktaSupport/extend,extendOktaSupport,post,,OrgSettingSupport,org,,extend_okta_support,
management-minimal.yaml,/api/v1/org/privacy/oktaSupport/grant,grantOktaSupport,post,,OrgSettingSupport,org,,grant_okta_support,
management-minimal.yaml,/api/v1/org/privacy/oktaSupport/revoke,revokeOktaSupport,post,,OrgSettingSupport,org,,revoke_okta_support,
management-minimal.yaml,/api/v1/org/settings/autoAssignAdminAppSetting,getAutoAssignAdminAppSetting,get,AutoAssignAdminAppSetting,OrgSettingAdmin,org,,get_auto_assign_admin_app_setting,
management-minimal.yaml,/api/v1/org/settings/autoAssignAdminAppSetting,updateAutoAssignAdminAppSetting,post,AutoAssignAdminAppSetting,OrgSettingAdmin,org,,update_auto_assign_admin_app_setting,
management-minimal.yaml,/api/v1/org/settings/clientPrivilegesSetting,getClientPrivilegesSetting,get,ClientPrivilegesSetting,OrgSettingAdmin,org,,get_client_privileges_setting,
management-minimal.yaml,/api/v1/org/settings/clientPrivilegesSetting,assignClientPrivilegesSetting,put,ClientPrivilegesSetting,OrgSettingAdmin,org,,assign_client_privileges_setting,
management-minimal.yaml,/api/v1/orgs,createChildOrg,post,ChildOrg,OrgCreator,org,,create_child_org,
management-minimal.yaml,/api/v1/policies,listPolicies,get,Policy,Policy,policies,,list_policies,
management-minimal.yaml,/api/v1/policies,createPolicy,post,CreateOrUpdatePolicy,Policy,policies,,create_policy,
management-minimal.yaml,/api/v1/policies/{policyId},getPolicy,get,Policy,Policy,policies,,get_policy,
management-minimal.yaml,/api/v1/policies/{policyId},replacePolicy,put,Policy,Policy,policies,,replace_policy,
management-minimal.yaml,/api/v1/policies/{policyId},deletePolicy,delete,,Policy,policies,,delete_policy,
management-minimal.yaml,/api/v1/policies/{policyId}/app,listPolicyApps,get,Application,Policy,policies,,list_policy_apps,
management-minimal.yaml,/api/v1/policies/{policyId}/clone,clonePolicy,post,Policy,Policy,policies,,clone_policy,
management-minimal.yaml,/api/v1/policies/{policyId}/lifecycle/activate,activatePolicy,post,,Policy,policies,,activate_policy,
management-minimal.yaml,/api/v1/policies/{policyId}/lifecycle/deactivate,deactivatePolicy,post,,Policy,policies,,deactivate_policy,
management-minimal.yaml,/api/v1/policies/{policyId}/mappings,listPolicyMappings,get,PolicyMapping,Policy,policies,,list_policy_mappings,
management-minimal.yaml,/api/v1/policies/{policyId}/mappings,mapResourceToPolicy,post,PolicyMapping,Policy,policies,,map_resource_to_policy,
management-minimal.yaml,/api/v1/policies/{policyId}/mappings/{mappingId},getPolicyMapping,get,PolicyMapping,Policy,policies,,get_policy_mapping,
management-minimal.yaml,/api/v1/policies/{policyId}/mappings/{mappingId},deletePolicyResourceMapping,delete,,Policy,policies,,delete_policy_resource_mapping,
management-minimal.yaml,/api/v1/policies/{policyId}/rules,listPolicyRules,get,PolicyRule,Policy,policies,,list_policy_rules,
management-minimal.yaml,/api/v1/policies/{policyId}/rules,createPolicyRule,post,PolicyRule,Policy,policies,,create_policy_rule,
management-minimal.yaml,/api/v1/policies/{policyId}/rules/{ruleId},getPolicyRule,get,PolicyRule,Policy,policies,,get_policy_rule,
management-minimal.yaml,/api/v1/policies/{policyId}/rules/{ruleId},replacePolicyRule,put,PolicyRule,Policy,policies,,replace_policy_rule,
management-minimal.yaml,/api/v1/policies/{policyId}/rules/{ruleId},deletePolicyRule,delete,,Policy,policies,,delete_policy_rule,
management-minimal.yaml,/api/v1/policies/{policyId}/rules/{ruleId}/lifecycle/activate,activatePolicyRule,post,,Policy,policies,,activate_policy_rule,
management-minimal.yaml,/api/v1/policies/{policyId}/rules/{ruleId}/lifecycle/deactivate,deactivatePolicyRule,post,,Policy,policies,,deactivate_policy_rule,
management-minimal.yaml,/api/v1/policies/simulate,createPolicySimulation,post,SimulatePolicyResponse,Policy,policies,,create_policy_simulation,
management-minimal.yaml,/api/v1/principal-rate-limits,listPrincipalRateLimitEntities,get,PrincipalRateLimitEntity,PrincipalRateLimit,principal_rate_limits,,list_principal_rate_limit_entities,
management-minimal.yaml,/api/v1/principal-rate-limits,createPrincipalRateLimitEntity,post,PrincipalRateLimitEntity,PrincipalRateLimit,principal_rate_limits,,create_principal_rate_limit_entity,
management-minimal.yaml,/api/v1/principal-rate-limits/{principalRateLimitId},getPrincipalRateLimitEntity,get,PrincipalRateLimitEntity,PrincipalRateLimit,principal_rate_limits,,get_principal_rate_limit_entity,
management-minimal.yaml,/api/v1/principal-rate-limits/{principalRateLimitId},replacePrincipalRateLimitEntity,put,PrincipalRateLimitEntity,PrincipalRateLimit,principal_rate_limits,,replace_principal_rate_limit_entity,
management-minimal.yaml,/api/v1/push-providers,listPushProviders,get,PushProvider,PushProvider,push_providers,,list_push_providers,
management-minimal.yaml,/api/v1/push-providers,createPushProvider,post,PushProvider,PushProvider,push_providers,,create_push_provider,
management-minimal.yaml,/api/v1/push-providers/{pushProviderId},getPushProvider,get,PushProvider,PushProvider,push_providers,,get_push_provider,
management-minimal.yaml,/api/v1/push-providers/{pushProviderId},replacePushProvider,put,PushProvider,PushProvider,push_providers,,replace_push_provider,
management-minimal.yaml,/api/v1/push-providers/{pushProviderId},deletePushProvider,delete,,PushProvider,push_providers,,delete_push_provider,
management-minimal.yaml,/api/v1/rate-limit-settings/admin-notifications,getRateLimitSettingsAdminNotifications,get,RateLimitAdminNotifications,RateLimitSettings,rate_limit_settings,,get_rate_limit_settings_admin_notifications,
management-minimal.yaml,/api/v1/rate-limit-settings/admin-notifications,replaceRateLimitSettingsAdminNotifications,put,RateLimitAdminNotifications,RateLimitSettings,rate_limit_settings,,replace_rate_limit_settings_admin_notifications,
management-minimal.yaml,/api/v1/rate-limit-settings/per-client,getRateLimitSettingsPerClient,get,PerClientRateLimitSettings,RateLimitSettings,rate_limit_settings,,get_rate_limit_settings_per_client,
management-minimal.yaml,/api/v1/rate-limit-settings/per-client,replaceRateLimitSettingsPerClient,put,PerClientRateLimitSettings,RateLimitSettings,rate_limit_settings,,replace_rate_limit_settings_per_client,
management-minimal.yaml,/api/v1/rate-limit-settings/warning-threshold,getRateLimitSettingsWarningThreshold,get,RateLimitWarningThresholdResponse,RateLimitSettings,rate_limit_settings,,get_rate_limit_settings_warning_threshold,
management-minimal.yaml,/api/v1/rate-limit-settings/warning-threshold,replaceRateLimitSettingsWarningThreshold,put,RateLimitWarningThresholdResponse,RateLimitSettings,rate_limit_settings,,replace_rate_limit_settings_warning_threshold,
management-minimal.yaml,/api/v1/realm-assignments,listRealmAssignments,get,RealmAssignment,RealmAssignment,realms,,list_realm_assignments,
management-minimal.yaml,/api/v1/realm-assignments,createRealmAssignment,post,RealmAssignment,RealmAssignment,realms,,create_realm_assignment,
management-minimal.yaml,/api/v1/realm-assignments/{assignmentId},getRealmAssignment,get,RealmAssignment,RealmAssignment,realms,,get_realm_assignment,
management-minimal.yaml,/api/v1/realm-assignments/{assignmentId},replaceRealmAssignment,put,RealmAssignment,RealmAssignment,realms,,replace_realm_assignment,
management-minimal.yaml,/api/v1/realm-assignments/{assignmentId},deleteRealmAssignment,delete,,RealmAssignment,realms,,delete_realm_assignment,
management-minimal.yaml,/api/v1/realm-assignments/{assignmentId}/lifecycle/activate,activateRealmAssignment,post,,RealmAssignment,realms,,activate_realm_assignment,
management-minimal.yaml,/api/v1/realm-assignments/{assignmentId}/lifecycle/deactivate,deactivateRealmAssignment,post,,RealmAssignment,realms,,deactivate_realm_assignment,
management-minimal.yaml,/api/v1/realm-assignments/operations,listRealmAssignmentOperations,get,OperationResponse,RealmAssignment,realms,,list_realm_assignment_operations,
management-minimal.yaml,/api/v1/realm-assignments/operations,executeRealmAssignment,post,OperationResponse,RealmAssignment,realms,,execute_realm_assignment,
management-minimal.yaml,/api/v1/realms,listRealms,get,Realm,Realm,realms,,list_realms,
management-minimal.yaml,/api/v1/realms,createRealm,post,Realm,Realm,realms,,create_realm,
management-minimal.yaml,/api/v1/realms/{realmId},getRealm,get,Realm,Realm,realms,,get_realm,
management-minimal.yaml,/api/v1/realms/{realmId},replaceRealm,put,Realm,Realm,realms,,replace_realm,
management-minimal.yaml,/api/v1/realms/{realmId},deleteRealm,delete,,Realm,realms,,delete_realm,
management-minimal.yaml,/api/v1/risk/events/ip,sendRiskEvents,post,,RiskEvent,risks,,send_risk_events,
management-minimal.yaml,/api/v1/risk/providers,listRiskProviders,get,RiskProvider,RiskProvider,risks,,list_risk_providers,
management-minimal.yaml,/api/v1/risk/providers,createRiskProvider,post,RiskProvider,RiskProvider,risks,,create_risk_provider,
management-minimal.yaml,/api/v1/risk/providers/{riskProviderId},getRiskProvider,get,RiskProvider,RiskProvider,risks,,get_risk_provider,
management-minimal.yaml,/api/v1/risk/providers/{riskProviderId},replaceRiskProvider,put,RiskProvider,RiskProvider,risks,,replace_risk_provider,
management-minimal.yaml,/api/v1/risk/providers/{riskProviderId},deleteRiskProvider,delete,,RiskProvider,risks,,delete_risk_provider,
management-minimal.yaml,/api/v1/roles/{roleRef}/subscriptions,listSubscriptionsRole,get,Subscription,Subscription,roles,subscriptions,list_subscriptions_role,
management-minimal.yaml,/api/v1/roles/{roleRef}/subscriptions/{notificationType},getSubscriptionsNotificationTypeRole,get,Subscription,Subscription,roles,subscriptions,get_subscriptions_notification_type_role,
management-minimal.yaml,/api/v1/roles/{roleRef}/subscriptions/{notificationType}/subscribe,subscribeByNotificationTypeRole,post,,Subscription,roles,subscriptions,subscribe_by_notification_type_role,
management-minimal.yaml,/api/v1/roles/{roleRef}/subscriptions/{notificationType}/unsubscribe,unsubscribeByNotificationTypeRole,post,,Subscription,roles,subscriptions,unsubscribe_by_notification_type_role,
management-minimal.yaml,/api/v1/security-events-providers,listSecurityEventsProviderInstances,get,SecurityEventsProviderResponse,SSFReceiver,security_events_providers,security_events_provider_instances,list_security_events_provider_instances,
management-minimal.yaml,/api/v1/security-events-providers,createSecurityEventsProviderInstance,post,SecurityEventsProviderResponse,SSFReceiver,security_events_providers,security_events_provider_instances,create_security_events_provider_instance,
management-minimal.yaml,/api/v1/security-events-providers/{securityEventProviderId},getSecurityEventsProviderInstance,get,SecurityEventsProviderResponse,SSFReceiver,security_events_providers,security_events_provider_instances,get_security_events_provider_instance,
management-minimal.yaml,/api/v1/security-events-providers/{securityEventProviderId},replaceSecurityEventsProviderInstance,put,SecurityEventsProviderResponse,SSFReceiver,security_events_providers,security_events_provider_instances,replace_security_events_provider_instance,
management-minimal.yaml,/api/v1/security-events-providers/{securityEventProviderId},deleteSecurityEventsProviderInstance,delete,,SSFReceiver,security_events_providers,security_events_provider_instances,delete_security_events_provider_instance,
management-minimal.yaml,/api/v1/security-events-providers/{securityEventProviderId}/lifecycle/activate,activateSecurityEventsProviderInstance,post,SecurityEventsProviderResponse,SSFReceiver,security_events_providers,security_events_provider_instances,activate_security_events_provider_instance,
management-minimal.yaml,/api/v1/security-events-providers/{securityEventProviderId}/lifecycle/deactivate,deactivateSecurityEventsProviderInstance,post,SecurityEventsProviderResponse,SSFReceiver,security_events_providers,security_events_provider_instances,deactivate_security_events_provider_instance,
management-minimal.yaml,/api/v1/sessions,createSession,post,Session,Session,sessions,sessions,create_session,
management-minimal.yaml,/api/v1/sessions/{sessionId},getSession,get,Session,Session,sessions,sessions,get_session,
management-minimal.yaml,/api/v1/sessions/{sessionId},revokeSession,delete,,Session,sessions,sessions,revoke_session,
management-minimal.yaml,/api/v1/sessions/{sessionId}/lifecycle/refresh,refreshSession,post,Session,Session,sessions,sessions,refresh_session,
management-minimal.yaml,/api/v1/sessions/me,getCurrentSession,get,Session,Session,sessions,sessions,get_current_session,
management-minimal.yaml,/api/v1/sessions/me,closeCurrentSession,delete,,Session,sessions,sessions,close_current_session,
management-minimal.yaml,/api/v1/sessions/me/lifecycle/refresh,refreshCurrentSession,post,Session,Session,sessions,sessions,refresh_current_session,
management-minimal.yaml,/api/v1/ssf/stream,getSsfStreams,get,,SSFTransmitter,ssf,streams,get_ssf_streams,
management-minimal.yaml,/api/v1/ssf/stream,createSsfStream,post,StreamConfiguration,SSFTransmitter,ssf,streams,create_ssf_stream,
management-minimal.yaml,/api/v1/ssf/stream,replaceSsfStream,put,StreamConfiguration,SSFTransmitter,ssf,streams,replace_ssf_stream,
management-minimal.yaml,/api/v1/ssf/stream,updateSsfStream,patch,StreamConfiguration,SSFTransmitter,ssf,streams,update_ssf_stream,
management-minimal.yaml,/api/v1/ssf/stream,deleteSsfStream,delete,,SSFTransmitter,ssf,streams,delete_ssf_stream,
management-minimal.yaml,/api/v1/templates/sms,listSmsTemplates,get,SmsTemplate,Template,templates,sms_templates,list_sms_templates,
management-minimal.yaml,/api/v1/templates/sms,createSmsTemplate,post,SmsTemplate,Template,templates,sms_templates,create_sms_template,
management-minimal.yaml,/api/v1/templates/sms/{templateId},getSmsTemplate,get,SmsTemplate,Template,templates,sms_templates,get_sms_template,
management-minimal.yaml,/api/v1/templates/sms/{templateId},updateSmsTemplate,post,SmsTemplate,Template,templates,sms_templates,update_sms_template,
management-minimal.yaml,/api/v1/templates/sms/{templateId},replaceSmsTemplate,put,SmsTemplate,Template,templates,sms_templates,replace_sms_template,
management-minimal.yaml,/api/v1/templates/sms/{templateId},deleteSmsTemplate,delete,,Template,templates,sms_templates,delete_sms_template,
management-minimal.yaml,/api/v1/threats/configuration,getCurrentConfiguration,get,ThreatInsightConfiguration,ThreatInsight,threats,configuration,get_current_configuration,
management-minimal.yaml,/api/v1/threats/configuration,updateConfiguration,post,ThreatInsightConfiguration,ThreatInsight,threats,configuration,update_configuration,
management-minimal.yaml,/api/v1/trustedOrigins,listTrustedOrigins,get,TrustedOrigin,TrustedOrigin,trusted_origins,trusted_origins,list_trusted_origins,
management-minimal.yaml,/api/v1/trustedOrigins,createTrustedOrigin,post,TrustedOrigin,TrustedOrigin,trusted_origins,trusted_origins,create_trusted_origin,
management-minimal.yaml,/api/v1/trustedOrigins/{trustedOriginId},getTrustedOrigin,get,TrustedOrigin,TrustedOrigin,trusted_origins,trusted_origins,get_trusted_origin,
management-minimal.yaml,/api/v1/trustedOrigins/{trustedOriginId},replaceTrustedOrigin,put,TrustedOrigin,TrustedOrigin,trusted_origins,trusted_origins,replace_trusted_origin,
management-minimal.yaml,/api/v1/trustedOrigins/{trustedOriginId},deleteTrustedOrigin,delete,,TrustedOrigin,trusted_origins,trusted_origins,delete_trusted_origin,
management-minimal.yaml,/api/v1/trustedOrigins/{trustedOriginId}/lifecycle/activate,activateTrustedOrigin,post,TrustedOrigin,TrustedOrigin,trusted_origins,trusted_origins,activate_trusted_origin,
management-minimal.yaml,/api/v1/trustedOrigins/{trustedOriginId}/lifecycle/deactivate,deactivateTrustedOrigin,post,TrustedOrigin,TrustedOrigin,trusted_origins,trusted_origins,deactivate_trusted_origin,
management-minimal.yaml,/api/v1/users,listUsers,get,User,User,users,users,list_users,
management-minimal.yaml,/api/v1/users,createUser,post,User,User,users,users,create_user,
management-minimal.yaml,/api/v1/users/{id},getUser,get,UserGetSingleton,User,users,users,get_user,
management-minimal.yaml,/api/v1/users/{id},updateUser,post,User,User,users,users,update_user,
management-minimal.yaml,/api/v1/users/{id},replaceUser,put,User,User,users,users,replace_user,
management-minimal.yaml,/api/v1/users/{id},deleteUser,delete,,User,users,users,delete_user,
management-minimal.yaml,/api/v1/users/{id}/appLinks,listAppLinks,get,AssignedAppLink,UserResources,users,resources,list_app_links,
management-minimal.yaml,/api/v1/users/{id}/blocks,listUserBlocks,get,UserBlock,User,users,blocks,list_user_blocks,
management-minimal.yaml,/api/v1/users/{id}/groups,listUserGroups,get,Group,UserResources,users,resources,list_user_groups,
management-minimal.yaml,/api/v1/users/{id}/idps,listUserIdentityProviders,get,IdentityProvider,IdentityProviderUsers,identity_providers,,list_user_identity_providers,
management-minimal.yaml,/api/v1/users/{id}/lifecycle/activate,activateUser,post,UserActivationToken,UserLifecycle,users,lifecycle,activate_user,
management-minimal.yaml,/api/v1/users/{id}/lifecycle/deactivate,deactivateUser,post,,UserLifecycle,users,lifecycle,deactivate_user,
management-minimal.yaml,/api/v1/users/{id}/lifecycle/expire_password,expirePassword,post,User,UserCred,users,creds,expire_password,
management-minimal.yaml,/api/v1/users/{id}/lifecycle/expire_password_with_temp_password,expirePasswordWithTempPassword,post,User,UserCred,users,creds,expire_password_with_temp_password,
management-minimal.yaml,/api/v1/users/{id}/lifecycle/reactivate,reactivateUser,post,UserActivationToken,UserLifecycle,users,lifecycle,reactivate_user,
management-minimal.yaml,/api/v1/users/{id}/lifecycle/reset_factors,resetFactors,post,,UserLifecycle,users,lifecycle,reset_factors,
management-minimal.yaml,/api/v1/users/{id}/lifecycle/reset_password,resetPassword,post,ResetPasswordToken,UserCred,users,creds,reset_password,
management-minimal.yaml,/api/v1/users/{id}/lifecycle/suspend,suspendUser,post,,UserLifecycle,users,lifecycle,suspend_user,
management-minimal.yaml,/api/v1/users/{id}/lifecycle/unlock,unlockUser,post,,UserLifecycle,users,lifecycle,unlock_user,
management-minimal.yaml,/api/v1/users/{id}/lifecycle/unsuspend,unsuspendUser,post,,UserLifecycle,users,lifecycle,unsuspend_user,
management-minimal.yaml,/api/v1/users/{userId}/classification,getUserClassification,get,UserClassification,UserClassification,users,classification,get_user_classification,
management-minimal.yaml,/api/v1/users/{userId}/classification,replaceUserClassification,put,UserClassification,UserClassification,users,classification,replace_user_classification,
management-minimal.yaml,/api/v1/users/{userId}/clients,listUserClients,get,OAuth2Client,UserResources,users,resources,list_user_clients,
management-minimal.yaml,/api/v1/users/{userId}/clients/{clientId}/grants,listGrantsForUserAndClient,get,OAuth2ScopeConsentGrant,UserGrant,users,grants,list_grants_for_user_and_client,
management-minimal.yaml,/api/v1/users/{userId}/clients/{clientId}/grants,revokeGrantsForUserAndClient,delete,,UserGrant,users,grants,revoke_grants_for_user_and_client,
